#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 01 10 12 50 131  0.9  1.4  1.03 14.81  6.53 256 1017.1  14.5  15.3  13.0 99.0 99.00
2014 01 10 13 50 128  2.7  3.6  1.00 14.81  6.52 270 1017.2  14.6  15.3  12.6 99.0 99.00
2014 01 10 14 50 180  2.6  3.3  0.99 14.81  6.88 265 1017.9  14.4  15.2  13.0 99.0 99.00
2014 01 10 15 50 144  2.3  2.7  1.08 14.81  7.02 235 1018.7  14.5  15.2  12.8 99.0 99.00
2014 01 10 16 50 145  2.1  2.6  1.09 14.81  6.84 267 1019.7  15.0  15.2  13.0 99.0 99.00
2014 01 10 17 50 139  2.7  3.5  1.15 14.81  6.94 263 1020.1  15.0  15.2  12.8 99.0 99.00
2014 01 10 18 50 140  3.1  3.7  1.12 14.81  7.05 277 1019.8  14.9  15.4  13.0 99.0 99.00
2014 01 10 19 50 157  2.7  3.3  1.19 13.79  7.14 251 1018.9  15.0  15.7  13.0 99.0 99.00
2014 01 10 20 50 159  3.0  3.7  1.15 13.79  6.93 270 1017.7  15.1  15.8  13.1 99.0 99.00
2014 01 10 21 50 171  2.7  3.3  1.11 14.81  6.66 244 1016.8  15.4  15.7  13.2 99.0 99.00
2014 01 10 22 50 192  2.3  2.7  1.08 13.79  6.50 266 1016.7  15.6  15.7  12.3 99.0 99.00
2014 01 10 23 50 165  2.2  2.7  1.10 13.79  6.73 250 1016.7  15.7  15.7  11.9 99.0 99.00
2014 01 11 00 50 200  2.1  2.6  1.04 14.81  6.80 254 1016.9  15.3  15.4  12.1 99.0 99.00
2014 01 11 01 50 177  1.1  1.4  1.05 13.79  6.99 264 1017.0  15.1  15.5  12.4 99.0 99.00
2014 01 11 02 50  81  2.3  3.3  1.06 12.90  6.97 242 1017.6  15.1  15.6  12.8 99.0 99.00
2014 01 11 03 50 109  3.6  4.4  1.06 13.79  7.70 256 1017.9  15.0  15.6  12.3 99.0 99.00
2014 01 11 04 50 130  4.6  5.4  0.91 12.12  7.38 252 1018.3  15.1  15.6  12.2 99.0 99.00
2014 01 11 05 50 149  3.8  4.4  1.00 13.79  8.44 236 1018.7  15.0  15.4  13.0 99.0 99.00
2014 01 11 06 50 148  2.1  2.9  1.02 13.79  8.28 236 1018.9  15.0  15.4  13.0 99.0 99.00
2014 01 11 07 50  79  1.2  1.6  1.00 12.12  7.85 258 1019.1  14.8  15.4  12.5 99.0 99.00
2014 01 11 08 50  94  1.9  2.4  1.02 13.79  7.91 233 1019.1  14.8  15.4  12.4 99.0 99.00
2014 01 11 09 50  88  3.1  3.6  1.07 13.79  8.02 262 1019.2  14.8  15.4  13.5 99.0 99.00
2014 01 11 10 50 107  2.1  2.7  0.96 12.90  7.56 265 1019.4  14.8  15.4  13.7 99.0 99.00
2014 01 11 11 50  64  2.5  3.0  1.12 13.79  8.16 258 1019.3  14.5  15.4  13.6 99.0 99.00
2014 01 11 12 50  58  1.4  2.3  1.31 13.79  8.84 248 1019.4  14.5  15.4  13.5 99.0 99.00
2014 01 11 13 50  49  3.1  3.6  1.13 11.43  7.93 268 1019.3  14.4  15.4  13.2 99.0 99.00
2014 01 11 14 50  34  3.2  3.6  1.18 12.90  8.51 269 1019.6  14.6  15.4  12.5 99.0 99.00
2014 01 11 15 50  64  1.8  2.6  1.13 12.12  8.45 263 1020.3  14.7  15.4  12.4 99.0 99.00
2014 01 11 16 50  76  1.2  2.0  1.15 11.43  8.18 269 1021.5  15.5  15.4  13.1 99.0 99.00
2014 01 11 17 50 126  1.0  1.7  1.07 13.79  7.65 280 1021.9  13.3  15.5  12.6 99.0 99.00
2014 01 11 18 50 199  1.5  1.9  1.04 12.90  7.59 271 1021.2  13.8  15.6  13.0 99.0 99.00
2014 01 11 19 50 268  1.9  2.5  1.01 11.43  7.24 274 1020.2  14.4  15.8  13.4 99.0 99.00
2014 01 11 20 50 258  2.4  2.8  1.11 12.12  7.94 253 1019.0  15.2  15.9  10.9 99.0 99.00
2014 01 11 21 50 251  3.3  4.1  0.97 14.81  7.71 268 1018.6  15.6  15.9  12.5 99.0 99.00
2014 01 11 22 50 244  3.9  4.5  1.02 12.12  7.56 264 1017.8  15.4  15.8  13.0 99.0 99.00
2014 01 11 23 50 247  2.7  3.3  1.05 13.79  7.69 279 1017.7  14.9  15.7  13.3 99.0 99.00
2014 01 12 00 50 221  2.8  3.5  0.97 12.90  6.94 271 1017.1  14.9  15.6  12.7 99.0 99.00
2014 01 12 01 50 237  3.6  4.3  0.97 11.43  7.15 271 1017.4  15.1  15.6  12.7 99.0 99.00
2014 01 12 02 50 252  3.8  4.5  0.93 13.79  7.31 261 1017.6  15.2  15.5  12.7 99.0 99.00
2014 01 12 03 50 359  1.9  2.5  1.12 13.79  7.64 281 1017.9  15.5  15.5  12.4 99.0 99.00
2014 01 12 04 50 182  0.9  1.4  1.05 12.90  6.74 269 1018.1  15.2  15.5  13.1 99.0 99.00
2014 01 12 05 50 327  2.5  3.3  1.07 12.12  6.12 282 1018.0  16.4  15.5  11.2 99.0 99.00
2014 01 12 06 50 316  4.2  5.4  1.27 13.79  6.32 241 1017.9  16.6  15.5  11.4 99.0 99.00
2014 01 12 07 50 315  6.5  7.9  1.26 13.79  5.83 244 1017.0  16.9  15.5  10.9 99.0 99.00
2014 01 12 08 50 277  5.0  6.7  1.34  5.88  5.76 273 1017.6  15.6  15.5  12.7 99.0 99.00
2014 01 12 09 50 324  2.7  3.5  1.48  6.25  5.52 271 1017.3  16.1  15.5  11.1 99.0 99.00
2014 01 12 10 50   2  2.7  4.0  1.60  6.25  5.66 268 1017.1  15.7  15.5  11.5 99.0 99.00
2014 01 12 11 50 331  5.2  6.1  1.55  6.67  5.46 272 1017.0  15.6  15.5  12.1 99.0 99.00
2014 01 12 12 50 341  2.6  3.5  1.54  6.25  5.52 273 1017.2  14.7  15.4  11.8 99.0 99.00
2014 01 12 13 50 356  3.7  4.8  1.31 14.81  5.73 290 1017.6  14.7  15.4  13.2 99.0 99.00
2014 01 12 14 50 355  3.0  3.7  1.31 13.79  6.04 267 1018.0  14.6  15.4  12.7 99.0 99.00
2014 01 12 15 50 334  4.8  5.6  1.25 13.79  6.05 255 1018.6  15.2  15.4  11.5 99.0 99.00
2014 01 12 16 50 302  6.2  7.4  1.23 13.79  6.22 270 1019.1  15.4  15.3  11.6 99.0 99.00
2014 01 12 17 50 308  6.3  7.6  1.20 14.81  5.71 286 1019.3  15.5  15.2  11.1 99.0 99.00
2014 01 12 18 50 322  6.9  8.8  1.29 11.43  5.88 279 1019.4  15.5  15.1  10.5 99.0 99.00
2014 01 12 19 50 314  7.9  9.1  1.27 13.79  5.69 272 1019.0  15.5  15.1  10.2 99.0 99.00
2014 01 12 20 50 316  6.1  7.0  1.24 12.90  5.54 277 1018.0  15.6  15.0   9.4 99.0 99.00
2014 01 12 21 50 318  4.4  5.1  1.30 12.90  5.78 273 1018.1  15.8  15.1   9.9 99.0 99.00
2014 01 12 22 50 273  2.7  3.3  1.36 12.90  5.96 283 1017.8  16.0  15.1  11.5 99.0 99.00
2014 01 12 23 50 259  4.2  5.2  1.29 13.79  5.77 261 1017.8  15.7  15.1  12.2 99.0 99.00
2014 01 13 00 50 277  4.2  4.9  1.29 13.79  5.56 254 1017.8  15.9  15.1  11.7 99.0 99.00
2014 01 13 01 50 275  4.2  5.2  1.22 14.81  5.58 288 1018.6  16.0  15.1  11.6 99.0 99.00
2014 01 13 02 50 342  2.8  3.4  1.16 13.79  5.53 259 1018.6  16.9  15.0  10.5 99.0 99.00
2014 01 13 03 50 356  2.7  3.1  1.15 13.79  5.74 285 1018.9  16.9  15.0   9.9 99.0 99.00
2014 01 13 04 50  32  2.3  2.8  1.08 13.79  5.69 275 1019.5  16.5  15.0  10.0 99.0 99.00
2014 01 13 05 50  15  2.4  3.2  1.04 13.79  5.99 255 1020.5  16.4  15.2  10.6 99.0 99.00
2014 01 13 06 50  84  1.3  1.7  1.04 13.79  6.31 250 1020.8  16.2  15.2  11.0 99.0 99.00
2014 01 13 07 50  32  2.0  3.0  1.00 12.90  6.51 245 1020.8  16.1  15.3  11.1 99.0 99.00
2014 01 13 08 50  51  2.8  3.4  0.96 12.12  6.28 253 1021.1  16.6  15.3  10.2 99.0 99.00
2014 01 13 09 50  33  1.4  1.9  1.01 13.79  6.76 231 1021.7  16.7  15.3   9.0 99.0 99.00
2014 01 13 10 50   6  2.9  3.2  0.96 11.43  6.96 252 1021.5  16.0  15.3  10.6 99.0 99.00
2014 01 13 11 50  80  1.7  2.3  1.06 12.12  7.38 277 1021.8  16.2  15.3   9.7 99.0 99.00
2014 01 13 12 50  16  2.1  2.6  1.09  9.09  7.43 269 1022.5  15.9  15.3  10.9 99.0 99.00
2014 01 13 13 50   9  2.9  3.6  1.13 13.79  7.54 263 1022.9  16.2  15.3   9.6 99.0 99.00
2014 01 13 14 50  33  3.2  3.8  1.10 12.90  7.19 255 1023.6  16.6  15.3   8.8 99.0 99.00
2014 01 13 15 50  53  1.7  2.3  1.04 13.79  7.31 271 1024.3  16.4  15.3  11.2 99.0 99.00
2014 01 13 16 50  60  2.7  3.5  1.09 14.81  7.29 254 1025.2  17.1  15.3   8.9 99.0 99.00
2014 01 13 17 50  60  2.3  3.0  1.11 13.79  6.35 306 1025.9  17.2  15.3   9.8 99.0 99.00
2014 01 13 18 50  61  3.3  4.5  1.17 13.79  6.49 279 1025.9  17.7  15.3   8.3 99.0 99.00
2014 01 13 19 50  15  0.9  2.1  1.17 13.79  6.67 283 1025.3  17.2  15.5  10.2 99.0 99.00
2014 01 13 20 50 318  1.0  1.9  1.10 12.90  6.95 268 1024.8  16.9  15.8  10.4 99.0 99.00
2014 01 13 21 50 239  0.8  1.2  1.16 13.79  7.46 259 1024.4  17.7  16.1  10.5 99.0 99.00
2014 01 13 22 50 241  0.8  1.3  1.06 13.79  7.74 247 1024.2  18.5  16.4   8.5 99.0 99.00
2014 01 13 23 50 248  1.1  1.5  0.96 11.43  7.60 280 1024.0  19.3  16.1   2.7 99.0 99.00
2014 01 14 00 50 244  2.2  2.6  1.01 12.90  7.53 257 1024.1  17.6  16.4  11.7 99.0 99.00
2014 01 14 01 50 284  2.2  2.8  1.12 13.79  8.12 266 1024.1  16.9  16.3  12.8 99.0 99.00
2014 01 14 02 50 314  1.8  2.3  1.09 12.90  8.24 293 1024.1  16.9  15.7  11.8 99.0 99.00
2014 01 14 03 50 359  3.1  3.6  1.07 12.90  8.26 261 1023.9  17.8  15.5   9.9 99.0 99.00
2014 01 14 04 50   1  3.5  4.0  0.96 12.90  7.93 270 1024.0  18.0  15.4   8.8 99.0 99.00
2014 01 14 05 50 356  2.3  2.9  0.97 13.79  8.24 254 1023.9  18.3  15.3   7.6 99.0 99.00
2014 01 14 06 50 335  2.2  2.7  0.91 13.79  7.80 261 1023.8  18.3  15.2   7.1 99.0 99.00
2014 01 14 07 50 335  2.1  2.6  1.09 12.90  7.90 257 1023.8  17.6  15.2   8.4 99.0 99.00
2014 01 14 08 50  60  1.7  2.4  0.91 12.12  6.97 259 1023.9  17.1  15.3   8.9 99.0 99.00
2014 01 14 09 50 110  0.5  1.1  0.86 10.81  6.69 258 1024.4  16.3  15.3   9.6 99.0 99.00
2014 01 14 10 50 323  0.6  1.2  0.95 12.12  7.00 274 1024.5  17.0  15.1   6.6 99.0 99.00
2014 01 14 11 50 358  2.0  2.4  0.83 12.12  6.81 257 1024.4  17.0  15.0   6.4 99.0 99.00
2014 01 14 12 50 332  1.3  1.9  0.81 11.43  6.93 257 1024.5  16.7  14.9   6.0 99.0 99.00
2014 01 14 13 50 330  1.4  1.8  0.80 12.90  7.15 298 1024.9  17.9  15.0   2.1 99.0 99.00
2014 01 14 14 50 333  0.6  0.8  0.81 12.12  7.20 296 1025.2  18.6  15.0  -3.6 99.0 99.00
2014 01 14 15 50 323  0.8  1.2  0.78 12.12  6.89 267 1025.4  18.8  15.0  -2.1 99.0 99.00
2014 01 14 16 50 184  1.3  2.9  0.86 11.43  7.07 256 1025.7  18.7  15.1   4.5 99.0 99.00
2014 01 14 17 50 274  2.5  3.2  0.91 12.12  7.77 269 1026.0  19.2  15.2   4.6 99.0 99.00
2014 01 14 18 50 182  2.7  3.2  0.92 12.90  6.45 267 1025.7  17.7  15.5   9.4 99.0 99.00
2014 01 14 19 50 253  1.5  1.9  0.91 12.12  6.64 275 1024.9  18.1  15.7  10.7 99.0 99.00
2014 01 14 20 50 295  3.3  4.0  0.81 12.12  7.25 279 1023.7  20.7  16.0   1.0 99.0 99.00
2014 01 14 21 50 249  1.8  2.3  0.89 12.12  7.59 256 1022.9  20.0  16.1   7.4 99.0 99.00
2014 01 14 22 50 242  1.8  2.2  0.78 12.12  7.58 282 1022.6  18.9  16.0  10.5 99.0 99.00
2014 01 14 23 50  48  1.3  1.8  0.74 12.12  7.92 268 1022.5  20.3  16.0   8.3 99.0 99.00
2014 01 15 00 50  31  3.3  4.0  0.77 12.12  7.61 286 1022.4  21.6  16.4   5.3 99.0 99.00
2014 01 15 01 50 332  4.6  5.3  0.85 12.12  5.33 251 1022.4  19.7  15.9   8.2 99.0 99.00
2014 01 15 02 50 352  5.0  7.1  0.81 10.81  5.06 279 1022.7  21.3  15.6   5.3 99.0 99.00
2014 01 15 03 50 332  5.3  6.0  0.81 12.12  4.68 308 1022.8  18.5  15.3   9.1 99.0 99.00
2014 01 15 04 50 349  4.2  5.0  0.83 12.12  4.57 275 1022.9  19.2  15.2   8.0 99.0 99.00
2014 01 15 05 50 331  0.3  0.5  0.76 11.43  4.78 288 1023.0  18.2  15.2   8.9 99.0 99.00
2014 01 15 06 50 265  0.5  1.4  0.73 12.90  5.06 253 1023.0  19.3  15.2   6.4 99.0 99.00
2014 01 15 07 50 359  1.9  2.2  0.71 12.12  5.14 259 1022.7  19.9  15.1   3.5 99.0 99.00
2014 01 15 08 50 318  1.8  2.8  0.70 12.12  5.44 232 1022.6  18.9  15.1   4.8 99.0 99.00
2014 01 15 09 50 303  2.2  2.7  0.61 12.12  5.18 267 1022.7  18.1  15.0   7.7 99.0 99.00
2014 01 15 10 50 327  2.0  2.8  0.57 12.12  5.81 267 1022.6  18.2  15.0   7.5 99.0 99.00
2014 01 15 11 50 325  1.9  2.3  0.56 12.12  6.03 292 1022.6  18.8  15.1   5.6 99.0 99.00
2014 01 15 12 50 328  2.0  2.3  0.59 12.12  6.42 225 1022.3  19.8  15.1   0.9 99.0 99.00
2014 01 15 13 50 318  2.6  3.4  0.67 12.90  6.97 261 1022.3  20.7  15.2  -1.3 99.0 99.00
2014 01 15 14 50 347  2.1  2.6  0.69 12.12  7.07 285 1022.4  18.6  15.1   5.1 99.0 99.00
2014 01 15 15 50  23  1.4  2.4  0.60 12.12  7.01 265 1022.8  18.8  15.1   6.0 99.0 99.00
2014 01 15 16 50 347  3.1  3.8  0.62 12.12  7.00 259 1023.0  17.9  15.1   7.5 99.0 99.00
2014 01 15 17 50  63  0.6  0.9  0.61 12.90  6.99 280 1023.4  20.0  15.2   2.5 99.0 99.00
2014 01 15 18 50 310  1.5  1.8  0.56 12.90  7.72 244 1022.8  19.3  15.3   1.6 99.0 99.00
2014 01 15 19 50 298  2.1  2.3  0.58 11.43  7.68 243 1021.8  20.2  15.4   2.4 99.0 99.00
2014 01 15 20 50 237  2.8  3.0  0.67 12.90  8.31 269 1020.7  19.5  15.5   7.4 99.0 99.00
2014 01 15 21 50 223  2.9  3.2  0.63 12.12  8.52 268 1020.2  19.1  16.2   8.9 99.0 99.00
2014 01 15 22 50 203  3.0  3.3  0.56 16.00  8.44 154 1019.9  17.9  16.4  11.6 99.0 99.00
2014 01 15 23 50 247  2.8  3.2  0.51 11.43  8.10 247 1019.8  17.8  16.0  12.0 99.0 99.00
2014 01 16 00 50 279  1.4  1.9  0.47 10.00  7.85 254 1019.5  18.3  15.7  10.5 99.0 99.00
2014 01 16 01 50 328  5.6  6.4  0.49 11.43  6.72 239 1019.3  18.3  15.4   9.3 99.0 99.00
2014 01 16 02 50 333  6.6  7.6  0.54 12.12  4.47 268 1019.4  18.2  15.1   8.7 99.0 99.00
2014 01 16 03 50 327  6.4  7.4  0.70 12.12  4.32 273 1019.4  18.0  15.2   8.3 99.0 99.00
2014 01 16 04 50 326  6.5  7.4  0.59  3.57  4.05 328 1019.3  17.9  15.1   8.3 99.0 99.00
2014 01 16 05 50 338  4.6  5.9  0.62 16.00  4.40 219 1019.5  17.6  15.1   9.3 99.0 99.00
2014 01 16 06 50 336  5.0  5.8  0.58 16.00  4.66 333 1019.2  17.5  15.1   9.3 99.0 99.00
2014 01 16 07 50 323  3.5  4.0  0.54 16.00  4.98 207 1019.2  16.9  15.2  10.9 99.0 99.00
2014 01 16 08 50 332  2.3  2.7  0.62 16.00  5.55 274 1018.9  17.1  15.2  10.8 99.0 99.00
2014 01 16 09 50 333  1.8  2.1  0.57 16.00  5.96 359 1019.1  17.5  15.2  10.1 99.0 99.00
2014 01 16 10 50 332  1.0  1.5  0.63 16.00  6.48 353 1018.8  18.3  15.2   7.7 99.0 99.00
2014 01 16 11 50 336  2.3  2.9  0.54 14.81  5.74 272 1018.4  18.1  15.2   7.6 99.0 99.00
2014 01 16 12 50 328  2.6  3.2  0.49 16.00  5.62  48 1018.3  17.0  15.2  10.9 99.0 99.00
2014 01 16 13 50  50  0.8  1.5  0.56 16.00  5.89 234 1018.8  17.5  15.1   9.1 99.0 99.00
2014 01 16 14 50 354  2.4  2.8  0.54 14.81  6.08 264 1019.0  19.4  15.0   2.0 99.0 99.00
2014 01 16 15 50 341  1.8  2.2  0.50 14.81  6.37 259 1019.3  19.6  14.9  -1.6 99.0 99.00
2014 01 16 16 50  43  1.2  1.9  0.59 14.81  7.74 267 1019.9  19.9  14.9  -0.5 99.0 99.00
2014 01 16 17 50 333  1.3  1.7  0.59 16.00  8.02 191 1020.1  19.4  15.1  -3.6 99.0 99.00
2014 01 16 18 50 180  1.0  1.7  0.55 16.00  6.98 272 1019.9  20.4  15.3  -4.3 99.0 99.00
2014 01 16 19 50 247  1.0  1.4  0.56 14.81  5.93  99 1018.9  19.7  15.4   0.9 99.0 99.00
2014 01 16 20 50 293  2.3  2.8  0.51 14.81  6.05 235 1017.9  18.6  15.6   9.3 99.0 99.00
2014 01 16 21 50 285  2.8  3.0  0.49 14.81  6.34 245 1017.5  18.7  16.1   8.7 99.0 99.00
2014 01 16 22 50 287  3.3  3.5  0.51 14.81  7.45 278 1017.1  19.3  16.2   7.5 99.0 99.00
2014 01 16 23 50 284  3.7  4.3  0.46 14.81  7.75 204 1017.0  18.8  15.9   8.7 99.0 99.00
2014 01 17 00 50 281  3.9  4.5  0.45 14.81  8.33 230 1017.1  18.9  15.6   8.3 99.0 99.00
2014 01 17 01 50 271  3.6  4.1  0.41 13.79  8.05 109 1017.2  17.9  15.6   9.8 99.0 99.00
2014 01 17 02 50 314  3.0  3.7  0.45 14.81  8.16   8 1017.3  17.4  15.4  11.5 99.0 99.00
2014 01 17 03 50 316  2.8  3.1  0.53 13.79  8.92 279 1017.4  17.2  15.2  11.3 99.0 99.00
2014 01 17 04 50 319  2.8  3.0  0.55 13.79  6.86 243 1017.6  17.9  15.3  10.5 99.0 99.00
2014 01 17 07 50 354  1.6  2.0  0.48 14.81  5.58 299 1017.4  20.3  15.2   3.1 99.0 99.00
2014 01 17 08 50  72  0.3  0.5  0.46 13.79  5.76 249 1017.4  19.0  15.2   3.2 99.0 99.00
2014 01 17 09 50 303  1.8  2.4  0.46 14.81  5.95 263 1017.9  17.8  15.2   8.0 99.0 99.00
2014 01 17 10 50  24  1.3  1.6  0.42 13.79  5.86 125 1018.0  18.4  15.2   5.3 99.0 99.00
2014 01 17 11 50  77  1.8  2.3  0.54 13.79  7.55 252 1017.9  18.7  15.1   4.3 99.0 99.00
2014 01 17 12 50  46  2.7  3.1  0.46 13.79  6.85 265 1017.8  17.0  15.0   8.1 99.0 99.00
2014 01 17 13 50  23  1.9  2.3  0.42 12.90  7.35 262 1018.0  16.8  15.2   9.1 99.0 99.00
2014 01 17 14 50  58  2.7  3.2  0.39 14.81  7.12  54 1018.5  16.8  15.2   9.5 99.0 99.00
2014 01 17 15 50  73  1.3  1.7  0.44 13.79  8.09 243 1019.0  16.6  15.2   9.7 99.0 99.00
2014 01 17 16 50  49  2.0  2.2  0.41 13.79  8.17 336 1019.3  16.7  15.2   9.5 99.0 99.00
2014 01 17 17 50  52  2.5  2.6  0.43 13.79  8.91 240 1019.5  17.1  15.2   8.3 99.0 99.00
2014 01 17 18 50 117  1.7  2.1  0.43 13.79  7.82 252 1019.3  17.6  15.4   8.6 99.0 99.00
2014 01 17 19 50 197  1.7  2.0  0.40 13.79  7.71 244 1018.4  17.9  15.8  11.4 99.0 99.00
2014 01 17 20 50 222  2.5  2.9  0.42 13.79  8.08 207 1017.9  17.7  16.3  13.0 99.0 99.00
2014 01 17 21 50 269  1.5  2.0  0.45 13.79  8.01 273 1017.3  17.1  16.3  12.3 99.0 99.00
2014 01 17 22 50 260  2.2  2.7  0.42 13.79  8.81 246 1017.2  17.7  16.4  11.4 99.0 99.00
2014 01 17 23 50 322  2.3  4.9  0.39 13.79  8.21 210 1017.3  17.5  16.4  10.9 99.0 99.00
2014 01 18 01 50 338  3.8  4.6  0.40 12.90  8.21 171 1017.7  16.8  15.7  11.2 99.0 99.00
2014 01 18 02 50 314  3.7  4.2  0.39 13.79  8.56 193 1017.4  16.7  15.7  11.3 99.0 99.00
2014 01 18 03 50 305  4.4  4.8  0.39 13.79  8.92 246 1017.4  16.8  15.6  10.7 99.0 99.00
2014 01 18 04 50 303  5.6  6.2  0.38 13.79  8.15 228 1017.3  16.8  15.5  10.7 99.0 99.00
2014 01 18 05 50 301  4.9  5.7  0.41 12.12  6.53 288 1017.4  16.4  15.4  10.7 99.0 99.00
2014 01 18 06 50 329  4.8  5.6  0.36 16.00  4.23 212 1017.0  17.4  15.4   8.5 99.0 99.00
2014 01 18 07 50 336  4.3  5.1  0.47 16.00  4.41 140 1016.9  17.0  15.4   9.4 99.0 99.00
2014 01 18 08 50 342  4.4  5.4  0.42 12.90  4.09 287 1016.8  16.8  15.3   8.2 99.0 99.00
2014 01 18 09 50 351  2.4  2.7  0.45 12.90  4.90 294 1016.9  16.0  15.3  10.8 99.0 99.00
2014 01 18 10 50 354  1.5  1.8  0.47 13.79  6.30 220 1016.8  15.9  15.3  11.3 99.0 99.00
2014 01 18 11 50 350  1.5  1.9  0.39 13.79  6.50 267 1016.5  16.0  15.3  11.3 99.0 99.00
2014 01 18 12 50  52  1.5  2.0  0.42 16.00  7.62  99 1016.3  17.3  15.3   7.0 99.0 99.00
2014 01 18 13 50 108  3.2  3.9  0.48 16.00  8.97 227 1016.6  16.1  15.2  10.3 99.0 99.00
2014 01 18 14 50  81  2.3  2.8  0.45 16.00  9.10 244 1017.1  15.7  15.3  11.9 99.0 99.00
2014 01 18 15 50  93  2.5  2.8  0.46 16.00  9.51 353 1017.5  15.6  15.3  12.0 99.0 99.00
2014 01 18 16 50  95  2.1  2.4  0.43 16.00  9.49 271 1018.2  15.7  15.2  12.2 99.0 99.00
2014 01 18 17 50  93  1.6  2.0  0.56 16.00 10.13  48 1018.9  15.9  15.4  12.8 99.0 99.00
2014 01 18 18 50  89  2.2  2.6  0.58 16.00  9.91 281 1018.6  16.1  15.7  13.4 99.0 99.00
2014 01 18 19 50  91  1.7  2.0  0.60 16.00 10.76 234 1017.6  16.2  16.0  13.2 99.0 99.00
2014 01 18 20 50 148  2.5  2.9  0.57 19.05  9.82 152 1016.6  16.9  16.4  12.9 99.0 99.00
2014 01 18 21 50 172  1.4  1.7  0.60 19.05 10.50 209 1015.9  16.4  16.3  13.2 99.0 99.00
2014 01 18 22 50 204  2.2  2.7  0.58 12.90  9.75 203 1015.9  16.4  16.4  13.2 99.0 99.00
2014 01 18 23 50 252  1.6  2.4  0.61 14.81 10.86 244 1016.2  16.8  16.2  12.8 99.0 99.00
2014 01 19 00 50 267  1.9  3.2  0.54 19.05 10.63 184 1016.4  16.3  16.1  13.2 99.0 99.00
2014 01 19 01 50 337  3.0  3.4  0.55 17.39 10.56 254 1016.8  15.5  15.9  13.9 99.0 99.00
2014 01 19 02 50 326  1.7  2.1  0.61 14.81 11.73 103 1016.8  15.5  15.8  13.1 99.0 99.00
2014 01 19 03 50 295  2.6  3.2  0.64 14.81 11.84 265 1016.5  15.6  15.8  12.5 99.0 99.00
2014 01 19 04 50 326  2.7  3.1  0.72 14.81 12.40 258 1016.6  16.0  15.8  12.0 99.0 99.00
2014 01 19 05 50 167  2.3  3.1  0.76 17.39 12.73 278 1016.9  15.9  15.7  11.8 99.0 99.00
2014 01 19 06 50 189  3.3  3.9  0.80 14.81 12.53 242 1017.1  15.3  15.6  13.7 99.0 99.00
2014 01 19 07 50 196  2.9  3.4  0.69 17.39 12.13  98 1017.0  15.0  15.6  14.0 99.0 99.00
2014 01 19 08 50 177  1.9  2.7  0.72 14.81 11.29 252 1016.9  14.8  15.6  14.0 99.0 99.00
2014 01 19 09 50 172  1.9  2.5  0.76 13.79 11.31 264 1017.2  14.9  15.5  13.9 99.0 99.00
2014 01 19 10 50 155  0.2  0.5  0.88 16.00 11.62 208 1017.2  14.7  15.5  13.8 99.0 99.00
2014 01 19 11 50  74  1.2  1.8  1.04 17.39 12.48 264 1017.1  14.8  15.5  14.0 99.0 99.00
2014 01 19 12 50 100  1.3  2.0  0.86 16.00 11.31 263 1017.1  14.6  15.5  13.8 99.0 99.00
2014 01 19 13 50  52  0.9  1.2  0.88 16.00 10.71 244 1017.3  14.6  15.5  13.8 99.0 99.00
2014 01 19 14 50  78  1.1  1.7  0.77 13.79  9.03 214 1017.9  14.6  15.5  13.8 99.0 99.00
2014 01 19 15 50  52  1.8  2.2  0.82 16.00  9.31 269 1018.2  14.6  15.5  13.8 99.0 99.00
2014 01 19 16 50  57  2.0  2.5  0.80 14.81  8.54 177 1018.8  14.9  15.5  13.4 99.0 99.00
2014 01 19 17 50 100  0.9  1.3  0.80 14.81  9.08 251 1019.4  15.9  15.6  13.9 99.0 99.00
2014 01 19 18 50 136  0.8  1.2  0.86 14.81  8.51 240 1019.5  16.5  16.0  12.8 99.0 99.00
2014 01 19 19 50 120  0.8  1.4  1.01 16.00 10.66 254 1018.9  17.1  16.3  13.6 99.0 99.00
2014 01 19 20 50 178  1.9  2.3  0.92 16.00  9.64 252 1018.0  16.1  17.0  13.1 99.0 99.00
2014 01 19 21 50 196  0.6  1.3  0.94 16.00  9.76 251 1017.5  16.0  16.9  13.1 99.0 99.00
2014 01 19 22 50 169  1.7  2.3  0.75 14.81  8.79 230 1017.4  15.8  16.8  13.6 99.0 99.00
2014 01 19 23 50 210  0.4  0.8  0.84 14.81  9.53 253 1017.1  16.3  16.5  13.5 99.0 99.00
2014 01 20 00 50 247  0.4  0.8  0.91 14.81 10.26 230 1017.4  15.9  16.5  13.3 99.0 99.00
2014 01 20 01 50 260  0.6  0.9  0.79 14.81  9.26 231 1017.4  15.4  16.0  13.7 99.0 99.00
2014 01 20 02 50 293  0.6  0.9  0.88 14.81  9.98 225 1017.9  15.5  16.3  13.9 99.0 99.00
2014 01 20 03 50 193  0.0  0.1  0.90 13.79 10.01 241 1018.0  15.2  15.9  13.9 99.0 99.00
2014 01 20 04 50 155  1.5  1.7  0.85 14.81 10.05 241 1018.4  15.1  15.7  14.0 99.0 99.00
2014 01 20 05 50 202  1.6  2.0  0.91 14.81 10.70 237 1018.8  15.0  15.8  13.6 99.0 99.00
